date,symbol,open,high,low,close,volume
2024-01-20,SHRIRAMFIN,466.0,468.0,457.6,459.8,502225
2024-01-19,SHRIRAMFIN,454.2,464.4,454.2,460.35,5296785
2024-01-18,SHRIRAMFIN,454.2,457.45,439.3,451.1,7883550
2024-01-17,SHRIRAMFIN,458.8,463.55,448.0,457.6,5308645
2024-01-16,SHRIRAMFIN,465.0,467.0,459.0,461.95,6647950
2024-01-15,SHRIRAMFIN,460.6,465.0,456.0,463.9,2783690
2024-01-12,SHRIRAMFIN,458.55,460.6,452.0,458.55,5187280
2024-01-11,SHRIRAMFIN,443.6,457.95,440.8,455.95,14663945
2024-01-10,SHRIRAMFIN,436.0,437.55,427.15,430.0,2470725
2024-01-09,SHRIRAMFIN,441.3,444.6,430.1,433.55,5463445
2024-01-08,SHRIRAMFIN,436.8,445.0,432.7,439.25,7487975
2024-01-05,SHRIRAMFIN,430.6,435.35,423.9,434.5,8114435
2024-01-04,SHRIRAMFIN,420.0,430.5,418.05,429.65,7695105
2024-01-03,SHRIRAMFIN,407.0,419.6,405.8,418.0,6787670
2024-01-02,SHRIRAMFIN,410.0,411.95,403.2,406.0,5389635
2024-01-01,SHRIRAMFIN,411.1,412.0,408.2,409.75,1523610
2023-12-29,SHRIRAMFIN,410.5,413.6,407.6,410.65,5291010
2023-12-28,SHRIRAMFIN,412.95,412.95,407.2,409.15,3288345
2023-12-27,SHRIRAMFIN,408.2,413.1,407.15,410.0,3750095
2023-12-26,SHRIRAMFIN,414.4,415.35,405.6,407.15,4822975
2023-12-22,SHRIRAMFIN,406.0,413.8,403.3,411.1,6928875
2023-12-21,SHRIRAMFIN,399.45,409.6,394.4,403.35,9405990
2023-12-20,SHRIRAMFIN,412.2,422.4,398.0,399.75,9435625
2023-12-19,SHRIRAMFIN,411.75,416.55,408.0,411.9,11070960
2023-12-18,SHRIRAMFIN,415.35,415.7,408.6,409.6,4203410
2023-12-15,SHRIRAMFIN,423.4,424.3,414.0,415.55,11228265
2023-12-14,SHRIRAMFIN,401.2,426.0,401.0,423.65,11924520
2023-12-13,SHRIRAMFIN,402.0,402.35,395.2,399.05,7973270
2023-12-12,SHRIRAMFIN,413.0,413.0,397.6,399.05,7159045
2023-12-11,SHRIRAMFIN,406.3,413.6,403.1,409.4,4948465
2023-12-08,SHRIRAMFIN,410.0,411.5,402.95,406.3,4218365
2023-12-07,SHRIRAMFIN,412.2,414.0,406.0,406.95,3904160
2023-12-06,SHRIRAMFIN,415.4,416.8,409.0,411.15,3598450
2023-12-05,SHRIRAMFIN,418.9,419.75,408.6,414.0,8296900
2023-12-04,SHRIRAMFIN,405.0,421.6,401.45,418.9,9360830
2023-12-01,SHRIRAMFIN,402.8,406.0,399.4,400.65,3034950
2023-11-30,SHRIRAMFIN,394.6,404.0,394.25,401.45,11002290
2023-11-29,SHRIRAMFIN,393.15,396.3,392.0,394.85,3299720
2023-11-28,SHRIRAMFIN,390.35,394.0,386.9,393.15,3604165
2023-11-24,SHRIRAMFIN,394.95,396.0,388.2,389.5,2379295
2023-11-23,SHRIRAMFIN,395.6,399.8,394.0,394.95,1529325
2023-11-22,SHRIRAMFIN,401.0,402.0,390.65,395.4,2639075
2023-11-21,SHRIRAMFIN,400.0,403.95,396.05,399.95,5089455
2023-11-20,SHRIRAMFIN,399.0,401.95,395.55,397.8,2862980
2023-11-17,SHRIRAMFIN,403.8,403.8,396.2,398.95,5468870
2023-11-16,SHRIRAMFIN,407.35,410.2,403.1,407.15,3184495
2023-11-15,SHRIRAMFIN,397.05,408.25,395.0,407.15,6346865
2023-11-13,SHRIRAMFIN,391.5,394.6,386.05,393.55,2779500
2023-11-12,SHRIRAMFIN,391.7,393.95,391.4,392.65,230015
2023-11-10,SHRIRAMFIN,388.0,393.2,385.4,390.45,2430100
2023-11-09,SHRIRAMFIN,394.0,394.0,388.0,388.7,4975345
2023-11-08,SHRIRAMFIN,397.45,398.55,394.25,395.95,3525375
2023-11-07,SHRIRAMFIN,400.0,401.1,390.85,397.45,8807090
2023-11-06,SHRIRAMFIN,401.8,402.5,396.4,398.3,5634155
2023-11-03,SHRIRAMFIN,392.5,405.6,390.4,402.7,9322270
2023-11-02,SHRIRAMFIN,382.7,393.0,380.55,390.95,4288760
2023-11-01,SHRIRAMFIN,376.8,381.4,375.25,380.45,3794295
2023-10-31,SHRIRAMFIN,380.4,381.4,374.15,375.95,8455335
2023-10-30,SHRIRAMFIN,387.0,387.05,373.05,378.45,10187990
2023-10-27,SHRIRAMFIN,370.2,405.95,370.2,387.05,25056665
2023-10-26,SHRIRAMFIN,363.25,363.75,352.15,359.5,4792965
2023-10-25,SHRIRAMFIN,374.3,377.35,358.4,363.25,6849205
2023-10-23,SHRIRAMFIN,374.95,383.2,373.2,376.0,10365280
2023-10-20,SHRIRAMFIN,375.3,377.15,373.2,375.35,2206225
2023-10-19,SHRIRAMFIN,367.4,378.0,364.7,375.75,3099700
2023-10-18,SHRIRAMFIN,377.7,378.15,370.5,373.25,2524565
2023-10-17,SHRIRAMFIN,375.7,378.6,374.4,377.7,3378270
2023-10-16,SHRIRAMFIN,376.2,377.0,371.1,373.5,2463960
2023-10-13,SHRIRAMFIN,374.95,377.35,374.1,376.2,2983920
2023-10-12,SHRIRAMFIN,381.7,381.7,375.0,375.6,3313985
2023-10-11,SHRIRAMFIN,381.4,384.1,377.1,379.7,4561415
2023-10-10,SHRIRAMFIN,368.0,379.35,363.05,378.55,8377560
2023-10-09,SHRIRAMFIN,368.0,368.15,360.75,364.2,5354120
2023-10-06,SHRIRAMFIN,370.2,372.6,367.0,369.75,6311950
2023-10-05,SHRIRAMFIN,370.4,374.6,364.6,367.5,7397385
2023-10-04,SHRIRAMFIN,381.8,384.0,368.3,370.1,6700835
2023-10-03,SHRIRAMFIN,387.6,388.0,376.2,384.4,11039535
2023-09-29,SHRIRAMFIN,374.55,386.2,373.1,383.85,6908925
2023-09-28,SHRIRAMFIN,381.85,382.5,371.25,374.3,21636670
2023-09-27,SHRIRAMFIN,379.6,382.7,376.05,378.5,3216495
2023-09-26,SHRIRAMFIN,388.4,388.6,374.2,376.9,5973300
2023-09-25,SHRIRAMFIN,378.2,391.85,372.15,389.1,10327105
2023-09-22,SHRIRAMFIN,380.05,385.95,376.2,378.2,2804785
2023-09-21,SHRIRAMFIN,382.95,384.8,378.2,380.05,2504980
2023-09-20,SHRIRAMFIN,380.0,389.0,378.6,383.6,4028295
2023-09-18,SHRIRAMFIN,383.25,384.9,380.3,382.5,3166810
2023-09-15,SHRIRAMFIN,385.6,386.75,381.2,384.45,6773145
2023-09-14,SHRIRAMFIN,384.0,385.55,381.1,383.1,5225585
2023-09-13,SHRIRAMFIN,380.4,384.0,375.45,382.05,6517920
2023-09-12,SHRIRAMFIN,393.95,393.95,378.25,382.25,6903070
2023-09-11,SHRIRAMFIN,394.35,394.35,387.65,391.45,6565460
2023-09-08,SHRIRAMFIN,382.0,392.0,380.55,390.75,7287555
2023-09-07,SHRIRAMFIN,379.0,380.15,374.15,378.75,6035475
2023-09-06,SHRIRAMFIN,384.0,385.4,376.4,378.5,6908360
2023-09-05,SHRIRAMFIN,380.75,386.0,376.05,382.7,6793595
2023-09-04,SHRIRAMFIN,383.4,389.0,377.85,378.8,7899565
2023-09-01,SHRIRAMFIN,386.0,387.2,381.35,382.4,3756035
2023-08-31,SHRIRAMFIN,379.0,387.8,377.8,385.65,12639870
2023-08-30,SHRIRAMFIN,374.4,384.0,373.55,376.8,3644915
2023-08-29,SHRIRAMFIN,373.4,375.6,369.35,374.45,2919905
2023-08-28,SHRIRAMFIN,374.0,374.2,369.25,372.35,4670145
2023-08-25,SHRIRAMFIN,373.0,375.95,367.4,372.85,4806385
2023-08-24,SHRIRAMFIN,371.0,386.35,371.0,375.1,8085270
2023-08-23,SHRIRAMFIN,369.8,371.25,364.25,370.45,2475480
2023-08-22,SHRIRAMFIN,370.8,370.8,366.15,369.0,4892080
2023-08-21,SHRIRAMFIN,364.0,371.0,362.95,368.65,6865250
2023-08-18,SHRIRAMFIN,370.4,370.4,361.6,364.1,4286650
2023-08-17,SHRIRAMFIN,362.4,374.0,362.4,368.9,6805160
2023-08-16,SHRIRAMFIN,362.75,363.35,352.0,359.2,9040420
2023-08-14,SHRIRAMFIN,361.6,363.85,354.9,362.7,4598320
2023-08-11,SHRIRAMFIN,370.0,370.0,360.8,361.6,5133290
2023-08-10,SHRIRAMFIN,370.95,374.8,368.0,370.15,5397960
2023-08-09,SHRIRAMFIN,374.6,375.2,368.0,369.8,6340300
2023-08-08,SHRIRAMFIN,371.0,374.95,368.0,372.3,9859755
2023-08-07,SHRIRAMFIN,368.2,372.0,366.65,370.95,4926185
2023-08-04,SHRIRAMFIN,365.0,368.75,360.4,367.4,5455600
2023-08-03,SHRIRAMFIN,365.8,367.7,358.3,363.7,3816705
2023-08-02,SHRIRAMFIN,372.0,373.25,360.35,366.65,7630985
2023-08-01,SHRIRAMFIN,378.65,380.2,369.0,370.75,5345210
2023-07-31,SHRIRAMFIN,366.3,379.6,363.6,378.65,7778860
2023-07-28,SHRIRAMFIN,365.2,367.65,358.0,363.55,5905730
2023-07-27,SHRIRAMFIN,367.6,369.8,357.3,362.35,11626560
2023-07-26,SHRIRAMFIN,365.2,367.1,361.75,363.85,3995010
2023-07-25,SHRIRAMFIN,366.2,366.2,359.2,364.7,7020285
2023-07-24,SHRIRAMFIN,368.15,369.6,356.0,359.25,30150490
2023-07-21,SHRIRAMFIN,355.7,373.65,355.0,366.3,15551270
2023-07-20,SHRIRAMFIN,357.0,359.7,355.6,356.55,2878425
2023-07-19,SHRIRAMFIN,356.8,358.95,354.55,357.15,5968125
2023-07-18,SHRIRAMFIN,355.75,360.25,354.0,356.85,7805875
2023-07-17,SHRIRAMFIN,357.2,358.4,351.05,353.9,4223875
2023-07-14,SHRIRAMFIN,360.0,362.25,354.55,356.8,4492200
2023-07-13,SHRIRAMFIN,363.5,365.85,356.6,357.8,6218315
2023-07-12,SHRIRAMFIN,352.0,363.6,351.95,361.1,6537300
2023-07-11,SHRIRAMFIN,346.0,355.5,345.25,352.15,6085610
2023-07-10,SHRIRAMFIN,345.8,346.1,340.75,344.65,6425075
2023-07-07,SHRIRAMFIN,355.0,355.8,342.4,343.7,6705130
2023-07-06,SHRIRAMFIN,360.3,360.3,353.45,354.25,4616375
2023-07-05,SHRIRAMFIN,355.6,365.6,353.8,360.45,13158105
2023-07-04,SHRIRAMFIN,354.4,358.65,348.0,355.55,8948575
2023-07-03,SHRIRAMFIN,350.55,355.6,348.6,351.6,7848930
2023-06-30,SHRIRAMFIN,340.2,353.4,339.55,347.05,13348225
2023-06-28,SHRIRAMFIN,342.0,343.65,337.85,340.2,9058510
2023-06-27,SHRIRAMFIN,340.8,345.7,332.0,339.25,9250910
2023-06-26,SHRIRAMFIN,333.75,342.7,328.45,340.65,9027690
2023-06-23,SHRIRAMFIN,338.6,341.7,328.35,335.35,26775580
2023-06-22,SHRIRAMFIN,353.0,353.0,338.35,343.75,20695285
2023-06-21,SHRIRAMFIN,343.1,358.7,335.0,346.85,67327115
2023-06-20,SHRIRAMFIN,294.0,314.55,291.2,311.95,13814600
2023-06-19,SHRIRAMFIN,294.6,300.2,290.55,293.95,15970295
2023-06-16,SHRIRAMFIN,281.3,282.2,278.0,280.3,6897545
2023-06-15,SHRIRAMFIN,282.8,284.0,280.8,282.85,2747890
2023-06-14,SHRIRAMFIN,290.0,290.0,280.45,281.55,3617290
2023-06-13,SHRIRAMFIN,291.6,292.2,287.0,288.7,3300860
2023-06-12,SHRIRAMFIN,285.0,292.25,283.4,290.45,2951100
2023-06-09,SHRIRAMFIN,282.0,287.75,281.8,283.45,2435880
2023-06-08,SHRIRAMFIN,282.6,289.8,280.0,282.2,4030580
2023-06-07,SHRIRAMFIN,280.0,285.2,278.0,281.65,3799040
2023-06-06,SHRIRAMFIN,281.5,283.95,277.15,281.8,1777200
2023-06-05,SHRIRAMFIN,284.2,285.45,279.55,280.2,2510040
2023-06-02,SHRIRAMFIN,283.05,284.85,280.85,282.65,3680045
2023-06-01,SHRIRAMFIN,279.95,283.7,279.95,282.05,2902875
2023-05-31,SHRIRAMFIN,283.55,284.0,278.3,279.95,6080605
2023-05-30,SHRIRAMFIN,282.3,284.25,281.15,283.35,3948785
2023-05-29,SHRIRAMFIN,277.6,284.7,276.7,281.75,5878845
2023-05-26,SHRIRAMFIN,275.05,277.25,273.0,276.7,2622815
2023-05-25,SHRIRAMFIN,273.95,277.6,271.65,275.05,2376370
2023-05-24,SHRIRAMFIN,272.55,278.0,271.25,273.95,4991420
2023-05-23,SHRIRAMFIN,264.8,276.05,264.05,272.65,3621815
2023-05-22,SHRIRAMFIN,267.2,267.6,261.2,263.85,3724060
2023-05-19,SHRIRAMFIN,271.4,271.4,266.6,267.85,3457825
2023-05-18,SHRIRAMFIN,270.5,271.4,265.9,269.2,3189190
2023-05-17,SHRIRAMFIN,265.8,270.1,265.0,268.85,1876620
2023-05-16,SHRIRAMFIN,270.0,272.05,265.0,265.7,5037130
2023-05-15,SHRIRAMFIN,270.6,273.5,267.2,268.1,3314115
2023-05-12,SHRIRAMFIN,273.0,274.95,268.2,269.95,1868500
2023-05-11,SHRIRAMFIN,270.2,274.0,268.0,272.85,1675840
2023-05-10,SHRIRAMFIN,272.2,272.2,266.1,270.6,2721495
2023-05-09,SHRIRAMFIN,271.75,280.0,269.15,269.65,4717955
2023-05-08,SHRIRAMFIN,265.8,271.0,263.75,269.6,3146345
2023-05-05,SHRIRAMFIN,265.6,269.45,263.25,263.75,1867575
2023-05-04,SHRIRAMFIN,265.2,266.2,263.2,265.55,2605540
2023-05-03,SHRIRAMFIN,264.6,267.15,263.25,263.8,2404405
2023-05-02,SHRIRAMFIN,269.8,270.65,264.35,265.05,4445290
2023-04-28,SHRIRAMFIN,270.0,273.0,261.8,266.5,15378245
2023-04-27,SHRIRAMFIN,280.0,282.4,276.4,281.1,5355815
2023-04-26,SHRIRAMFIN,287.95,287.95,276.4,281.25,4680385
2023-04-25,SHRIRAMFIN,279.95,293.85,279.0,286.55,11463135
2023-04-24,SHRIRAMFIN,272.2,282.35,271.25,278.5,3484290
2023-04-21,SHRIRAMFIN,271.1,272.35,268.2,271.75,1533610
2023-04-20,SHRIRAMFIN,274.0,274.7,267.15,267.85,1972785
2023-04-19,SHRIRAMFIN,269.45,274.0,267.5,273.3,2649705
2023-04-18,SHRIRAMFIN,265.45,269.0,263.8,267.85,2602290
2023-04-17,SHRIRAMFIN,260.0,265.4,259.2,264.25,2927410
2023-04-13,SHRIRAMFIN,261.8,261.8,258.4,259.3,774615
2023-04-12,SHRIRAMFIN,259.8,262.4,257.7,261.8,2680600
2023-04-11,SHRIRAMFIN,260.95,262.0,255.4,259.05,2316150
2023-04-10,SHRIRAMFIN,260.75,261.4,257.0,260.95,630385
2023-04-06,SHRIRAMFIN,257.2,261.4,256.05,260.75,1428390
2023-04-05,SHRIRAMFIN,256.2,258.85,254.9,257.8,1710530
2023-04-03,SHRIRAMFIN,253.2,258.2,253.2,257.3,2297460
2023-03-31,SHRIRAMFIN,250.6,256.4,250.6,251.9,4489935
2023-03-29,SHRIRAMFIN,245.2,252.0,244.3,250.35,1649135
2023-03-28,SHRIRAMFIN,242.2,246.85,240.45,245.2,2605125
2023-03-27,SHRIRAMFIN,246.4,246.6,241.15,241.9,1948390
2023-03-24,SHRIRAMFIN,250.85,251.85,245.0,246.65,4290270
2023-03-23,SHRIRAMFIN,248.4,252.85,246.8,252.1,2141185
2023-03-22,SHRIRAMFIN,252.4,252.95,248.35,249.25,1814750
2023-03-21,SHRIRAMFIN,246.7,257.75,243.6,252.1,5079360
2023-03-20,SHRIRAMFIN,255.0,255.0,240.7,243.95,3402415
2023-03-17,SHRIRAMFIN,251.3,253.6,247.35,249.2,4182610
2023-03-16,SHRIRAMFIN,246.4,252.15,245.75,250.05,3988570
2023-03-15,SHRIRAMFIN,250.2,250.8,245.1,245.9,1987050
2023-03-14,SHRIRAMFIN,250.2,251.6,244.6,247.8,3141790
2023-03-13,SHRIRAMFIN,254.15,256.75,250.35,251.6,3683830
2023-03-10,SHRIRAMFIN,257.0,257.0,251.7,253.95,1446625
2023-03-09,SHRIRAMFIN,256.0,262.95,255.0,258.1,8022010
2023-03-08,SHRIRAMFIN,249.0,259.0,244.2,254.1,51702925
2023-03-06,SHRIRAMFIN,244.0,249.8,244.0,249.35,3145920
2023-03-03,SHRIRAMFIN,243.15,245.8,242.05,243.4,1836725
2023-03-02,SHRIRAMFIN,244.6,245.0,238.6,241.9,2720640
2023-03-01,SHRIRAMFIN,241.4,246.3,241.0,244.35,2913235
2023-02-28,SHRIRAMFIN,241.0,242.55,238.0,240.65,13260610
2023-02-27,SHRIRAMFIN,243.7,244.1,238.4,240.6,1437525
2023-02-24,SHRIRAMFIN,240.55,244.4,240.2,243.7,2464105
2023-02-23,SHRIRAMFIN,242.0,243.05,239.0,240.05,1641205
2023-02-22,SHRIRAMFIN,242.2,244.25,239.0,241.6,3253235
2023-02-21,SHRIRAMFIN,249.4,250.55,242.2,243.0,2163550
2023-02-20,SHRIRAMFIN,251.75,251.75,246.85,247.45,2309105
2023-02-17,SHRIRAMFIN,250.0,252.25,246.1,246.8,2077315
2023-02-16,SHRIRAMFIN,256.4,256.45,249.25,251.75,3304915
2023-02-15,SHRIRAMFIN,253.1,255.6,251.4,254.55,1236070
2023-02-14,SHRIRAMFIN,252.4,254.9,250.0,254.05,1050085
2023-02-13,SHRIRAMFIN,255.7,256.95,250.6,251.2,1789390
2023-02-10,SHRIRAMFIN,264.0,264.0,253.55,255.7,3358630
2023-02-09,SHRIRAMFIN,261.7,263.5,259.7,263.0,1437655
2023-02-08,SHRIRAMFIN,259.55,262.15,258.0,261.55,1715770
2023-02-07,SHRIRAMFIN,258.8,260.6,255.8,258.25,1940780
2023-02-06,SHRIRAMFIN,252.0,259.5,252.0,258.75,2088355
2023-02-03,SHRIRAMFIN,254.25,256.85,250.0,255.8,2600590
2023-02-02,SHRIRAMFIN,258.6,259.9,250.6,252.9,2552580
2023-02-01,SHRIRAMFIN,265.6,273.4,255.65,259.45,7936630
2023-01-31,SHRIRAMFIN,249.5,259.1,246.7,257.3,6053500
2023-01-30,SHRIRAMFIN,247.8,253.0,245.5,248.75,5905675
2023-01-27,SHRIRAMFIN,251.0,256.8,246.0,248.2,2410525
2023-01-25,SHRIRAMFIN,253.7,254.15,246.0,250.85,2130930
2023-01-24,SHRIRAMFIN,257.6,258.55,252.6,253.05,1061495
2023-01-23,SHRIRAMFIN,256.4,259.4,255.0,256.9,1269830
2023-01-20,SHRIRAMFIN,258.8,258.8,253.3,255.45,1984570
2023-01-19,SHRIRAMFIN,256.8,259.45,254.45,258.95,2489795
2023-01-18,SHRIRAMFIN,255.6,258.35,251.25,256.8,2375830
2023-01-17,SHRIRAMFIN,255.55,256.15,252.6,254.35,3167635
2023-01-16,SHRIRAMFIN,257.8,260.3,253.8,254.55,2549280
2023-01-13,SHRIRAMFIN,262.0,262.6,253.5,256.65,4597480
2023-01-12,SHRIRAMFIN,268.3,268.45,261.05,262.55,2259350
2023-01-11,SHRIRAMFIN,266.8,268.75,263.8,266.9,1445245
2023-01-10,SHRIRAMFIN,264.55,267.5,263.7,266.8,2849300
2023-01-09,SHRIRAMFIN,260.0,264.95,259.9,263.7,2348255
2023-01-06,SHRIRAMFIN,265.0,265.15,257.4,258.95,1599915
2023-01-05,SHRIRAMFIN,267.2,268.0,262.25,264.0,2309935
2023-01-04,SHRIRAMFIN,269.6,270.6,263.55,265.65,2709675
2023-01-03,SHRIRAMFIN,273.75,275.4,267.1,269.95,2678225
2023-01-02,SHRIRAMFIN,276.2,278.0,272.4,277.15,2184945
2022-12-30,SHRIRAMFIN,266.0,276.95,265.05,275.4,7329350
2022-12-29,SHRIRAMFIN,269.8,269.8,250.25,262.45,19945730
2022-12-28,SHRIRAMFIN,272.7,279.4,270.5,277.7,2201075
2022-12-27,SHRIRAMFIN,272.4,278.0,265.9,275.8,2420365
2022-12-26,SHRIRAMFIN,260.3,273.4,259.0,270.25,1606850
2022-12-23,SHRIRAMFIN,265.4,265.4,258.1,260.3,1564975
2022-12-22,SHRIRAMFIN,275.0,277.4,265.65,267.9,1549960
2022-12-21,SHRIRAMFIN,277.35,283.9,272.05,273.9,4286630
2022-12-20,SHRIRAMFIN,274.0,279.8,270.5,277.85,2851545
2022-12-19,SHRIRAMFIN,274.8,277.35,272.4,274.45,3297195
2022-12-16,SHRIRAMFIN,275.4,280.8,267.6,274.1,9071230
2022-12-15,SHRIRAMFIN,275.1,280.85,274.0,278.65,3778060
2022-12-14,SHRIRAMFIN,273.2,276.0,271.1,275.7,4138030
2022-12-13,SHRIRAMFIN,272.2,274.2,268.0,273.15,1977965
2022-12-12,SHRIRAMFIN,268.0,275.2,265.65,272.7,5938835
2022-12-09,SHRIRAMFIN,269.7,270.8,263.3,268.8,3202765
2022-12-08,SHRIRAMFIN,267.0,271.0,265.0,267.65,2846375
2022-12-07,SHRIRAMFIN,265.6,273.35,265.4,267.05,6943485
2022-12-06,SHRIRAMFIN,259.0,267.8,258.05,265.3,10171880
2022-12-05,SHRIRAMFIN,259.2,260.0,255.8,258.95,4417660
2022-12-02,SHRIRAMFIN,257.35,259.65,253.6,258.05,5168550
2022-12-01,SHRIRAMFIN,269.3,269.3,255.4,257.35,8011285
2022-11-30,SHRIRAMFIN,254.5,275.0,254.4,270.0,11378515
2022-11-29,SHRIRAMFIN,250.55,256.2,250.3,254.05,8742450
2022-11-28,SHRIRAMFIN,254.8,258.95,249.4,252.95,22810780
2022-11-25,SHRIRAMFIN,263.0,264.4,255.05,256.05,4325525
2022-11-24,SHRIRAMFIN,268.2,268.2,261.0,262.35,3504165
2022-11-23,SHRIRAMFIN,270.0,272.6,265.05,266.85,6956495
2022-11-22,SHRIRAMFIN,261.0,271.0,258.2,269.3,9851655
2022-11-21,SHRIRAMFIN,250.5,261.0,248.6,260.05,11427320
2022-11-18,SHRIRAMFIN,255.1,256.9,248.4,250.25,5665580
2022-11-17,SHRIRAMFIN,246.4,261.95,246.4,255.15,10895855
2022-11-16,SHRIRAMFIN,250.4,250.95,245.05,246.75,2486780
2022-11-15,SHRIRAMFIN,254.0,254.0,249.2,250.55,1474635
2022-11-14,SHRIRAMFIN,256.0,257.1,251.1,253.15,1655990
2022-11-11,SHRIRAMFIN,250.4,257.4,250.4,255.35,2488040
2022-11-10,SHRIRAMFIN,253.95,258.0,247.5,249.05,3089160
2022-11-09,SHRIRAMFIN,252.8,259.8,252.8,255.05,1989790
2022-11-07,SHRIRAMFIN,252.85,258.8,251.35,257.85,2258285
2022-11-04,SHRIRAMFIN,249.0,252.85,248.1,251.9,3337760
2022-11-03,SHRIRAMFIN,240.4,248.65,239.15,248.05,3636250
2022-11-02,SHRIRAMFIN,241.6,244.55,240.0,241.55,2733960
2022-11-01,SHRIRAMFIN,246.3,247.25,240.6,241.55,6675575
2022-10-31,SHRIRAMFIN,254.8,254.8,245.0,245.85,3104155
2022-10-28,SHRIRAMFIN,250.65,256.75,248.8,254.95,2765695
2022-10-27,SHRIRAMFIN,245.0,250.75,242.2,249.4,4543535
2022-10-25,SHRIRAMFIN,240.0,248.0,237.05,243.4,4718435
2022-10-24,SHRIRAMFIN,243.0,243.0,238.4,239.8,395760
2022-10-21,SHRIRAMFIN,245.0,246.55,236.7,239.55,5002910
2022-10-20,SHRIRAMFIN,242.55,245.7,239.0,243.15,3339120
2022-10-19,SHRIRAMFIN,245.0,246.8,241.05,242.9,1833905
2022-10-18,SHRIRAMFIN,241.95,246.15,240.3,244.85,4394830
2022-10-17,SHRIRAMFIN,236.05,239.45,234.4,238.5,1567175
2022-10-14,SHRIRAMFIN,240.0,243.15,236.05,236.8,3429520
2022-10-13,SHRIRAMFIN,242.2,242.2,235.0,237.8,2016655
2022-10-12,SHRIRAMFIN,235.95,243.55,234.35,242.4,2322665
2022-10-11,SHRIRAMFIN,235.0,238.85,234.0,234.75,2086380
2022-10-10,SHRIRAMFIN,236.8,238.55,232.8,235.55,3026365
2022-10-07,SHRIRAMFIN,239.4,241.95,234.1,239.8,5047815
2022-10-06,SHRIRAMFIN,242.15,243.6,238.4,239.55,4285510
2022-10-04,SHRIRAMFIN,236.0,240.75,235.1,239.95,2886230
2022-10-03,SHRIRAMFIN,240.0,243.4,231.55,233.95,3393565
2022-09-30,SHRIRAMFIN,240.0,244.55,237.8,239.5,3689185
2022-09-29,SHRIRAMFIN,238.0,242.55,237.4,241.85,8863220
2022-09-28,SHRIRAMFIN,231.95,238.7,231.0,235.0,7037355
2022-09-27,SHRIRAMFIN,236.0,237.85,229.2,233.0,3060765
2022-09-26,SHRIRAMFIN,238.25,240.45,229.65,235.0,3960710
2022-09-23,SHRIRAMFIN,251.0,251.4,239.3,240.65,5578410
2022-09-22,SHRIRAMFIN,252.6,255.2,248.25,251.45,4041540
2022-09-21,SHRIRAMFIN,259.95,262.0,252.6,254.55,3779985
2022-09-20,SHRIRAMFIN,259.05,263.7,258.0,259.2,3808500
2022-09-19,SHRIRAMFIN,257.4,261.65,256.0,257.4,1969205
2022-09-16,SHRIRAMFIN,265.95,267.6,253.6,256.8,5117185
2022-09-15,SHRIRAMFIN,268.25,274.8,262.6,265.2,4760095
2022-09-14,SHRIRAMFIN,264.65,270.9,263.0,266.95,3689160
2022-09-13,SHRIRAMFIN,267.0,270.0,264.75,266.5,3598305
2022-09-12,SHRIRAMFIN,266.25,266.85,262.0,265.7,4745365
2022-09-09,SHRIRAMFIN,274.0,275.0,264.0,264.8,3022760
2022-09-08,SHRIRAMFIN,274.8,277.2,271.2,272.3,3184610
2022-09-07,SHRIRAMFIN,275.2,278.15,272.2,273.3,3464835
2022-09-06,SHRIRAMFIN,266.75,278.3,263.5,276.95,8058715
2022-09-05,SHRIRAMFIN,264.2,267.6,262.0,264.15,2988435
2022-09-02,SHRIRAMFIN,268.0,268.0,261.3,261.7,2321585
2022-09-01,SHRIRAMFIN,268.4,271.6,264.6,265.85,2217970
2022-08-30,SHRIRAMFIN,266.4,271.8,266.1,270.95,5142225
2022-08-29,SHRIRAMFIN,260.45,266.35,260.0,265.0,2128080
2022-08-26,SHRIRAMFIN,267.0,269.5,264.85,266.65,2107620
2022-08-25,SHRIRAMFIN,269.8,272.75,264.0,264.95,3292195
2022-08-24,SHRIRAMFIN,269.2,269.95,265.4,268.6,2029850
2022-08-23,SHRIRAMFIN,261.1,271.3,259.65,267.3,4383165
2022-08-22,SHRIRAMFIN,272.95,272.95,261.0,262.55,4246725
2022-08-19,SHRIRAMFIN,270.0,273.0,268.0,269.35,3815695
2022-08-18,SHRIRAMFIN,270.05,273.05,265.4,269.7,4383855
2022-08-17,SHRIRAMFIN,272.8,273.8,270.2,271.1,6599875
2022-08-16,SHRIRAMFIN,273.0,277.4,270.55,272.95,6555990
2022-08-12,SHRIRAMFIN,281.2,281.2,272.5,273.6,5225265
2022-08-11,SHRIRAMFIN,281.15,285.05,278.25,281.2,5658525
2022-08-10,SHRIRAMFIN,279.0,281.9,277.05,279.3,4003980
2022-08-08,SHRIRAMFIN,274.0,280.8,271.2,278.45,4775785
2022-08-05,SHRIRAMFIN,273.95,275.75,270.8,272.5,3153135
2022-08-04,SHRIRAMFIN,275.4,275.4,266.7,272.0,4646770
2022-08-03,SHRIRAMFIN,277.0,279.3,269.6,272.05,3733035
2022-08-02,SHRIRAMFIN,275.4,280.65,272.65,275.8,4861880
2022-08-01,SHRIRAMFIN,276.0,279.6,272.2,274.95,4709025
2022-07-29,SHRIRAMFIN,296.0,296.0,274.1,275.95,9296570
2022-07-28,SHRIRAMFIN,295.6,301.25,288.6,292.2,8557735
